customer_tweet_id,customer_author_id,customer_text,reply_tweet_id,reply_text,created_at
1363290,437432,"@AppleSupport Past two days, this is what I get when I try to access my order",1363291,@437432 Thanks for reaching out to us. Please send us a DM and we can chat with you there.,Sun Oct 29 14:35:26 +0000 2017
2077901,614548,@115858 Who do you complain to when you are getting appalling service from an Apple Store?,2077900,"@614548 We'd like to look into this for you. Please send us a DM with details, we'll meet you there to learn more.",Mon Oct 09 14:41:04 +0000 2017
1770804,532332,@AppleSupport It downloads fine then when trying to install it says a error occoured,1770806,@532332 Thank you for keeping us updated. Could you tell us which error message you're receiving when trying to update?,Tue Oct 17 23:15:40 +0000 2017
942543,343445,"@AppleSupport Hello, what happened to the Manage Apps tab on Itunes? I need my pc to mangae my apps.",942542,@343445 We are here for you. Let's take a look at this further for you. Reach out to us in DM.,Sat Oct 14 00:13:25 +0000 2017
2170673,598856,Why the hell won’t my #AppleMusic download any #Music to my #iPhone anymore since the last @115858 terrible update last week...HELP!,2170672,@598856 We'd be happy to assist you with Apple Music. Please reach out to us via DM and we'll get started.,Wed Nov 08 15:32:37 +0000 2017
889076,331076,"Ever since I updated my iPhone 7+ , my phone is so laggy and my touch screen trips out on me .@AppleSupport please fix my iPhone and get your bugs situated in the updates!!! I didn’t pay $800 for a piece of shit.",889075,@331076 We want to help. Please tell us which version of iOS you have installed on your iPhone. You can view this in Settings > General > About.,Sat Nov 25 13:52:34 +0000 2017
1830855,549383,".@AppleSupport Your phones are great, but after a year the batteries are terrible.",1830854,@549383 We want to help with your battery. Look here for a few tips: DM us if you're still having trouble.,Tue Oct 17 17:53:00 +0000 2017
2058572,410112,"@115858 you fucked up my phone with that iOS upgrade. I feel like I’m using an Android phone again, I’m so mad.",2058571,@410112 We'd like for you to fully enjoy using your iPhone. Please DM us details of the issue you're experiencing & we'll get started.,Sat Oct 07 04:30:29 +0000 2017
2819148,785807,@AppleSupport I need a refund like today 😒,2819147,"@785807 Can you provide us some additional details on what's going on? We'll be happy to get you pointed in the right direction for assistance. Meet us in DM, and we'll take it from there.",Sat Nov 11 18:58:29 +0000 2017
2267337,659905,@AppleSupport iPhone 7,2267339,@659905 Let's continue in DM.,Thu Oct 19 19:46:31 +0000 2017
845541,320984,"@AppleSupport 11.0.3 and yes. If I restart the phone, it goes back to normal for a week or so then it comes back",845543,@320984 Which iPhone model do you have? Let's go ahead and move to DM and we'll continue from there.,Fri Oct 13 14:51:09 +0000 2017
644934,273068,@AppleSupport iOS 11.1.2...I’m guessing about a month ago.,644936,@273068 Let's have a look at this together. Can you please DM us?,Thu Nov 23 14:00:45 +0000 2017
2019453,149760,"@AppleSupport Please for heaven sake, since newest update the voice to text is horrible and texting is horrible",2019452,@149760 We'd like to help. DM us the device and OS version with the voice to text and texting issues you're experiencing as well.,Sat Nov 04 23:34:28 +0000 2017
15472,119413,@115858 I️ have I️ can I️ will THE FUCK BRO,15471,"@119413 Hello, thanks for reaching out. Which iOS version are you currently using? If not on the current iOS 11.1.2, please back up and update following these steps: DM us if you're still having autocorrect issues after updating.",Wed Nov 22 14:16:32 +0000 2017
2187731,640631,"#iphone update yesterday! Now can’t dial out on my iphone, the one thing I really need it to do! Thanks @115858",2187729,"@640631 We'd like to see if we can help. To start, check out these steps: Keep us posted on the results.",Thu Oct 19 13:23:00 +0000 2017
1502962,153466,@AppleSupport Its as if a key is being held down. The only way I can get it to work is press every key. I thought this keyboard had no moving parts?,1502964,"@153466 Does this happen in certain apps? For example, Message, Safari, etc.",Sat Nov 04 02:25:30 +0000 2017
1700826,515731,My phone is literally ticking down in battery life since ios11. Fix it @115858,1700825,@515731 We're happy to help. Tap Settings > General > About and let us know which version of iOS 11 you're running.,Mon Nov 06 21:25:35 +0000 2017
1573646,485017,"@AppleSupport @123765 Also, you can see my problem via that tweet. When I️ try to write the letter eye it turns into symbols @115858",1573647,@485017 We've seen the issue you're talking about and we have a workaround for it: Did that help?,Sun Nov 05 15:22:29 +0000 2017
1342813,433177,@AppleSupport bought iphone 7 . plugging in my 3.5 mm headphone to the lightning port to 3.5 converter i can feel a beep beep sound,1342811,@433177 Let's look into this together. Does this happen when plugging in the EarPods with Lightning connector as well?,Mon Oct 16 13:38:01 +0000 2017
2309378,669812,@AppleSupport Bi cümleyi ingilizceye çevirmeye üşenen Apple dan telefonu onarmasını beklemek 🚬,2309380,@669812 We offer support via Twitter in English. Contact us for help in your preferred language here:,Mon Nov 13 04:36:29 +0000 2017
2047763,574265,@AppleSupport Crackle gone - replaced by complete silence...,2047762,@574265 We'd be happy to look into this with you more in detail. Please reach out to us via DM and we'll get started.,Thu Oct 05 14:30:35 +0000 2017
2295925,187609,@115858 Can you fix this dumb question mark glitch thing please?,2295923,@187609 We have some great news. We've recently released iOS 11.1.1 which should address the autocorrect issue. You can read more here:,Sun Nov 12 20:59:00 +0000 2017
1062341,370836,"@AppleSupport iMac 5k, current High Sierra 10.13",1062343,"@370836 That option should still be available. Please restart your Mac, and then DM us if the issue persists.",Sat Oct 14 22:43:29 +0000 2017
1433660,452871,@applesupport y’all need to make a new update to replace the other new update. i’m seeing boxed question marks instead of emojis.,1433659,@452871 We're here for you. Send us a DM and let us know which iOS version you're on:,Thu Nov 02 13:43:51 +0000 2017
1241145,406913,@AppleSupport How do I make it so that it’s saved on my device instead? And why can’t I retrieve them from iCloud with my network service on.,1241147,@406913 This article should help with that:,Wed Oct 25 22:31:00 +0000 2017
1150971,390848,If my life depended on my #iphone I'd be dead by now... Every iOS update makes it slower and slower.. #appleyousuck #changintoandroid #betterandfaster @115858 @AppleSupport,1150970,@390848 We want you to be able to rely on your iPhone and are here to help. Do you notice issues with any apps in particular?,Tue Oct 24 15:13:46 +0000 2017
557725,250258,Dear @AppleSupport my phone keeps glitching get your shit together,557724,@250258 We will be happy to work with you if you are experiencing issues with your iPhone. Just let us know what's happening and we'll get started.,Sat Dec 02 21:42:55 +0000 2017
1434249,453001,"Ever since the update, this has happened with the one letter. Anyone know why? @AppleSupport",1434247,@453001 Have you recently updated to the latest iOS version?,Thu Nov 02 22:19:54 +0000 2017
268230,179959,@AppleSupport hi wanna run some battery health diagnostics on my phone?,268229,@179959 Which device and iOS version are you using? Let us know in DM to begin.,Fri Oct 06 00:34:27 +0000 2017
2362807,191485,@AppleSupport hi. I’ve been to the Genius Bar 4x now for crashing texts. Did a reset and it’s still doing it. Latest update has been done,2362806,@191485 We'd like to look into it with you. Can you send us a DM with the details of your visits to the Apple Store?,Fri Oct 13 21:36:24 +0000 2017
898617,333378,@AppleSupport Left the system up on the locked screen and it somehow kicked out. Will advise if it happens again. Thanks!,898616,@333378 Absolutely. Keep us updated.,Wed Nov 08 00:42:00 +0000 2017
1003776,357583,@357584 @115858 Multiple things annoying me.,1003775,@357583 You're in the right place; we'll do all we can to help. Let's try these steps with Twitter:,Sat Oct 14 13:14:00 +0000 2017
1586830,488159,"@AppleSupport I backed up my phone, did a complete reset, and back up. My “I” now works",1586832,@488159 We're glad you were able to get the issue resolved. Please feel free to reach out to us if you need further assistance.,Sat Nov 04 22:19:53 +0000 2017
1234778,409616,@AppleSupport hey guys. Did you know iOS 11 no longer supports sending handwritten messages to non-iMessage devices? You should fix that.,1234777,@409616 Your voice matters and we'd love to hear from you. Send us your feedback and suggestions from here:,Wed Oct 25 18:20:25 +0000 2017
2812571,784250,@115858 my phone keeps dying at 30% after the update 🙄🙄🙄🙄,2812570,@784250 We're happy to assist. Which iOS version are you currently running? Go to Settings > General > About for the version.,Mon Nov 27 01:29:52 +0000 2017
2921537,808562,Ok @AppleSupport why are my videos stuck in “Preparing...” when I’m trying to AirDrop files to my MacBook Pro?!,2921536,@808562 We'd like to hear more about this. May we ask what method you're using to Airdrop? How big are the files?,Wed Nov 29 01:18:00 +0000 2017
1956275,580575,@AppleSupport Sent DM yesterday as requested. No response... just like my iPhone with iOS 11. Been waiting over 18 hours now.,1956277,@580575 We've received your DM and will join you there shortly!,Thu Oct 19 14:21:00 +0000 2017
2519418,717649,@AppleSupport my phone is not letting me make or receive calls.,2519417,@717649 Who's your cellular provider? We'll be happy to assist as best we can.,Thu Nov 16 00:56:55 +0000 2017
771383,304229,@AppleSupport You got it-putting that on tomorrow’s docket,771385,@304229 Not a problem. Please keep us posted as we're here to help.,Thu Oct 12 00:24:00 +0000 2017
1706181,517105,"So I️ dropped my phone in the toilet and it surprisingly still works, So good job on that end, but when are we gonna fix this—> I️ @115858",1706180,@517105 Here’s what you can do to work around the issue until it’s fixed in a future software update:,Mon Nov 06 22:49:26 +0000 2017
2193493,262364,"I️ paid enough for this POS @115858, fix the bug yourself. Take your “work-around” and shove it.",2193492,"@262364 Please do a backup of your device. Here, are the steps: Once that is complete, please feel free to go to Settings > General > Software Updates, and update your iOS software to 11.1.1. DM if we can be any further assistance.",Thu Nov 09 20:58:00 +0000 2017
549635,247987,@AppleSupport my beats are having weird audio issues,549634,@247987 Let’s get you pointed in the right direction. Our @159983 team will take it from here.,Sat Dec 02 18:28:52 +0000 2017
